order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
JP083A,1,4,2,2022/12/4 20:30,2022/12/4 20:30,74763,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:37,2022/12/4 20:59,2022/12/4 21:11,0
DE418V,1,4,2,2022/12/4 20:30,2022/12/4 20:30,55751,2022/12/4 20:53,2022/12/4 21:23,2022/12/4 20:37,2022/12/4 20:40,2022/12/4 20:48,0
BK324D,1,4,2,2022/12/4 20:30,2022/12/4 20:30,30574,2022/12/4 21:23,2022/12/4 21:53,2022/12/4 20:39,2022/12/4 20:48,2022/12/4 21:10,0
FA329B,1,4,2,2022/12/4 20:31,2022/12/4 20:30,70263,2022/12/4 21:23,2022/12/4 21:53,2022/12/4 20:40,2022/12/4 20:45,2022/12/4 21:23,0
EW861H,1,4,2,2022/12/4 20:32,2022/12/4 20:30,30841,2022/12/4 21:18,2022/12/4 21:48,2022/12/4 20:43,2022/12/4 20:56,2022/12/4 21:03,0
NI815K,1,4,2,2022/12/4 20:35,2022/12/4 20:30,74878,2022/12/4 20:48,2022/12/4 21:18,2022/12/4 20:42,2022/12/4 20:51,2022/12/4 20:57,0
IA371Y,1,4,2,2022/12/4 20:30,2022/12/4 20:30,65828,2022/12/4 20:58,2022/12/4 21:28,2022/12/4 20:34,2022/12/4 20:53,2022/12/4 20:56,0
OX724Y,1,4,2,2022/12/4 20:30,2022/12/4 20:30,12127,2022/12/4 21:13,2022/12/4 21:43,2022/12/4 20:35,2022/12/4 20:40,2022/12/4 20:51,0
WD123Z,1,4,2,2022/12/4 20:30,2022/12/4 20:30,62701,2022/12/4 21:13,2022/12/4 21:43,2022/12/4 20:40,2022/12/4 20:49,2022/12/4 21:01,0
UX167Q,1,4,2,2022/12/4 20:30,2022/12/4 20:30,70501,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:39,2022/12/4 20:47,2022/12/4 20:57,0
GK968I,1,4,2,2022/12/4 20:31,2022/12/4 20:30,54731,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:34,2022/12/4 20:54,2022/12/4 21:07,0
SA913X,1,4,2,2022/12/4 20:31,2022/12/4 20:30,18655,2022/12/4 21:18,2022/12/4 21:48,2022/12/4 20:45,2022/12/4 20:54,2022/12/4 21:19,0
WB849M,1,6,2,,2022/12/4 20:30,0,2022/12/4 21:08,2022/12/4 21:38,,,,0
RE467S,1,4,2,2022/12/4 20:31,2022/12/4 20:31,39908,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:45,2022/12/4 20:57,2022/12/4 21:04,0
VU864P,1,3,2,,2022/12/4 20:31,0,2022/12/4 20:59,2022/12/4 21:29,,,,0
QZ029Z,1,42,2,,2022/12/4 20:31,0,2022/12/4 20:59,2022/12/4 21:29,,,,0
PB098H,1,4,2,2022/12/4 20:32,2022/12/4 20:31,20194,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:33,2022/12/4 20:36,2022/12/4 20:47,0
LU790F,1,4,2,2022/12/4 20:31,2022/12/4 20:31,61492,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:35,2022/12/4 20:43,2022/12/4 21:02,0
ZC791I,1,4,2,2022/12/4 20:31,2022/12/4 20:31,23765,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:41,2022/12/4 20:50,2022/12/4 20:56,0
OK450I,1,4,2,2022/12/4 20:31,2022/12/4 20:31,7601,2022/12/4 21:19,2022/12/4 21:49,2022/12/4 20:36,2022/12/4 20:48,2022/12/4 21:25,0
MW763W,1,4,2,2022/12/4 20:31,2022/12/4 20:31,43567,2022/12/4 21:01,2022/12/4 21:31,2022/12/4 20:32,2022/12/4 20:41,2022/12/4 20:58,0
GQ286Y,1,4,2,2022/12/4 20:31,2022/12/4 20:31,49682,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:40,2022/12/4 20:45,2022/12/4 20:54,0
PW521Q,1,4,2,2022/12/4 20:31,2022/12/4 20:31,49756,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:41,2022/12/4 20:48,2022/12/4 20:59,0
JO897I,1,4,2,2022/12/4 20:32,2022/12/4 20:31,53491,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:35,2022/12/4 20:37,2022/12/4 20:50,0
WK197D,1,4,2,2022/12/4 20:31,2022/12/4 20:31,4055,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:36,2022/12/4 20:42,2022/12/4 20:52,0
LT231K,1,91,2,2022/12/4 20:31,2022/12/4 20:31,0,2022/12/4 21:28,2022/12/4 21:58,,,,1
GJ197U,1,7,2,2022/12/4 20:32,2022/12/4 20:31,23876,2022/12/4 21:15,2022/12/4 21:45,2022/12/4 20:43,2022/12/4 20:57,2022/12/4 21:13,0
IC761H,1,4,2,2022/12/4 20:33,2022/12/4 20:31,13414,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:41,2022/12/4 20:49,2022/12/4 20:59,0
UM712F,1,4,2,2022/12/4 20:31,2022/12/4 20:31,61136,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:36,2022/12/4 20:43,2022/12/4 20:49,0
DJ501S,1,4,2,2022/12/4 20:45,2022/12/4 20:31,10502,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:54,2022/12/4 21:03,2022/12/4 21:10,0
NE586W,1,4,2,2022/12/4 20:32,2022/12/4 20:31,59191,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:37,2022/12/4 21:02,2022/12/4 21:21,0
QT205D,1,4,2,2022/12/4 20:40,2022/12/4 20:31,70318,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:42,2022/12/4 20:47,2022/12/4 21:02,0
JE620R,1,4,2,2022/12/4 20:32,2022/12/4 20:31,77439,2022/12/4 21:08,2022/12/4 21:38,2022/12/4 20:44,2022/12/4 21:03,2022/12/4 21:16,0
OI460M,1,4,2,2022/12/4 20:32,2022/12/4 20:31,38814,2022/12/4 21:14,2022/12/4 21:44,2022/12/4 20:36,2022/12/4 20:47,2022/12/4 21:05,0
OM079J,1,4,2,2022/12/4 20:33,2022/12/4 20:31,6815,2022/12/4 21:04,2022/12/4 21:34,2022/12/4 20:38,2022/12/4 20:42,2022/12/4 20:53,0
OS613H,1,4,2,2022/12/4 20:31,2022/12/4 20:31,65558,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:46,2022/12/4 20:50,2022/12/4 21:02,0
EK107O,1,4,2,2022/12/4 20:33,2022/12/4 20:31,14487,2022/12/4 21:23,2022/12/4 21:53,2022/12/4 20:46,2022/12/4 20:57,2022/12/4 21:29,0
RU317Y,1,4,2,2022/12/4 20:32,2022/12/4 20:31,48268,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:46,2022/12/4 20:57,2022/12/4 21:06,0
JE485Y,1,7,2,2022/12/4 20:32,2022/12/4 20:31,19172,2022/12/4 21:19,2022/12/4 21:49,2022/12/4 20:49,2022/12/4 21:01,2022/12/4 21:16,0
CV280F,1,4,2,2022/12/4 20:34,2022/12/4 20:31,74900,2022/12/4 20:54,2022/12/4 21:24,2022/12/4 20:41,2022/12/4 20:50,2022/12/4 21:00,0
OG140K,1,4,2,2022/12/4 20:32,2022/12/4 20:32,33464,2022/12/4 21:10,2022/12/4 21:40,2022/12/4 20:47,2022/12/4 20:55,2022/12/4 21:12,0
UG391B,1,4,2,2022/12/4 20:32,2022/12/4 20:32,26444,2022/12/4 21:05,2022/12/4 21:35,2022/12/4 20:46,2022/12/4 20:50,2022/12/4 20:55,0
DH597F,1,91,2,2022/12/4 20:33,2022/12/4 20:32,0,2022/12/4 21:10,2022/12/4 21:40,,,,1
UQ081W,1,4,2,2022/12/4 20:35,2022/12/4 20:32,12576,2022/12/4 21:35,2022/12/4 22:05,2022/12/4 20:43,2022/12/4 20:51,2022/12/4 21:19,0
LK598P,1,4,2,2022/12/4 20:32,2022/12/4 20:32,75743,2022/12/4 21:19,2022/12/4 21:49,2022/12/4 20:41,2022/12/4 20:48,2022/12/4 21:08,0
JK371J,1,4,2,2022/12/4 20:34,2022/12/4 20:32,42968,2022/12/4 21:05,2022/12/4 21:35,2022/12/4 20:42,2022/12/4 20:52,2022/12/4 21:03,0
WE497E,1,4,2,2022/12/4 20:36,2022/12/4 20:32,2805,2022/12/4 20:50,2022/12/4 21:20,2022/12/4 20:41,2022/12/4 20:57,2022/12/4 21:04,0
VZ658G,1,6,2,,2022/12/4 20:32,0,2022/12/4 20:50,2022/12/4 21:20,,,,0
XG346S,1,4,2,2022/12/4 20:33,2022/12/4 20:32,32887,2022/12/4 21:15,2022/12/4 21:45,2022/12/4 20:45,2022/12/4 20:58,2022/12/4 21:17,0
PF379C,1,4,2,2022/12/4 20:51,2022/12/4 20:32,4154,2022/12/4 20:50,2022/12/4 21:20,2022/12/4 20:52,2022/12/4 21:01,2022/12/4 21:06,0
ZL907D,1,4,2,2022/12/4 20:33,2022/12/4 20:32,27222,2022/12/4 21:05,2022/12/4 21:35,2022/12/4 20:38,2022/12/4 20:55,2022/12/4 21:13,0
MJ879T,1,4,2,2022/12/4 20:33,2022/12/4 20:33,71294,2022/12/4 21:20,2022/12/4 21:50,2022/12/4 20:40,2022/12/4 20:48,2022/12/4 21:13,0
QI539O,1,4,2,2022/12/4 20:33,2022/12/4 20:33,73440,2022/12/4 21:20,2022/12/4 21:50,2022/12/4 21:00,2022/12/4 21:12,2022/12/4 21:18,0
KN402S,1,4,2,2022/12/4 20:33,2022/12/4 20:33,48245,2022/12/4 21:19,2022/12/4 21:49,2022/12/4 20:46,2022/12/4 21:01,2022/12/4 21:10,0
JD603W,1,4,2,2022/12/4 20:35,2022/12/4 20:33,6227,2022/12/4 21:01,2022/12/4 21:31,2022/12/4 20:38,2022/12/4 20:44,2022/12/4 20:53,0
KN602Y,1,4,2,2022/12/4 20:35,2022/12/4 20:33,58259,2022/12/4 21:01,2022/12/4 21:31,2022/12/4 20:36,2022/12/4 20:46,2022/12/4 20:53,0
HP908K,1,4,2,2022/12/4 20:33,2022/12/4 20:33,22691,2022/12/4 20:56,2022/12/4 21:26,2022/12/4 20:37,2022/12/4 20:48,2022/12/4 21:05,0
SE746V,1,4,2,2022/12/4 20:33,2022/12/4 20:33,36552,2022/12/4 21:26,2022/12/4 21:56,2022/12/4 20:33,2022/12/4 20:46,2022/12/4 21:11,1
UI932G,1,42,2,2022/12/4 20:33,2022/12/4 20:33,0,2022/12/4 21:11,2022/12/4 21:41,,,,0
HS128L,1,6,2,,2022/12/4 20:33,0,2022/12/4 21:11,2022/12/4 21:41,,,,0
BY234R,1,91,2,2022/12/4 20:34,2022/12/4 20:33,0,2022/12/4 21:06,2022/12/4 21:36,,,,1
AG041H,1,4,2,2022/12/4 20:33,2022/12/4 20:33,13244,2022/12/4 21:06,2022/12/4 21:36,2022/12/4 20:42,2022/12/4 20:53,2022/12/4 21:00,0
XK185J,1,3,2,,2022/12/4 20:33,0,2022/12/4 21:06,2022/12/4 21:36,,,,0
BP412N,1,4,2,2022/12/4 20:33,2022/12/4 20:33,53684,2022/12/4 20:56,2022/12/4 21:26,2022/12/4 20:37,2022/12/4 20:42,2022/12/4 20:49,0
XQ530H,1,91,2,2022/12/4 20:34,2022/12/4 20:33,0,2022/12/4 21:31,2022/12/4 22:01,,,,1
JA704C,1,4,2,2022/12/4 20:35,2022/12/4 20:33,45125,2022/12/4 21:01,2022/12/4 21:31,2022/12/4 20:42,2022/12/4 20:47,2022/12/4 20:52,0
PX483V,1,4,2,2022/12/4 20:33,2022/12/4 20:33,62841,2022/12/4 21:01,2022/12/4 21:31,2022/12/4 20:42,2022/12/4 20:52,2022/12/4 20:58,0
FW381S,1,4,2,2022/12/4 20:33,2022/12/4 20:33,76362,2022/12/4 20:56,2022/12/4 21:26,2022/12/4 20:39,2022/12/4 20:46,2022/12/4 20:59,0
PB356O,1,4,2,2022/12/4 20:34,2022/12/4 20:33,1786,2022/12/4 21:16,2022/12/4 21:46,2022/12/4 20:41,2022/12/4 20:46,2022/12/4 21:00,0
RK038Q,1,4,2,2022/12/4 20:34,2022/12/4 20:33,1786,2022/12/4 21:16,2022/12/4 21:46,2022/12/4 20:41,2022/12/4 20:47,2022/12/4 21:00,0
TC702T,1,4,2,2022/12/4 20:34,2022/12/4 20:33,2855,2022/12/4 21:01,2022/12/4 21:31,2022/12/4 20:42,2022/12/4 20:51,2022/12/4 20:57,0
LM138T,1,91,2,2022/12/4 20:34,2022/12/4 20:33,0,2022/12/4 21:16,2022/12/4 21:46,,,,1
IJ910X,1,4,2,2022/12/4 20:34,2022/12/4 20:34,37185,2022/12/4 21:16,2022/12/4 21:46,2022/12/4 20:39,2022/12/4 20:43,2022/12/4 21:00,0
DN017W,1,4,2,2022/12/4 20:34,2022/12/4 20:34,37185,2022/12/4 21:16,2022/12/4 21:46,2022/12/4 20:39,2022/12/4 20:44,2022/12/4 21:00,0
XN257S,1,4,2,2022/12/4 20:34,2022/12/4 20:34,64317,2022/12/4 21:06,2022/12/4 21:36,2022/12/4 20:43,2022/12/4 20:50,2022/12/4 20:53,0
LR428M,1,4,2,2022/12/4 20:34,2022/12/4 20:34,23982,2022/12/4 20:57,2022/12/4 21:27,2022/12/4 20:38,2022/12/4 20:44,2022/12/4 20:52,0
ZI418Z,1,91,2,2022/12/4 20:34,2022/12/4 20:34,0,2022/12/4 21:02,2022/12/4 21:32,,,,1
AF356Z,1,4,2,2022/12/4 20:35,2022/12/4 20:34,35764,2022/12/4 21:02,2022/12/4 21:32,2022/12/4 20:36,2022/12/4 20:47,2022/12/4 20:57,1
DM264O,1,7,2,2022/12/4 20:35,2022/12/4 20:34,48967,2022/12/4 21:12,2022/12/4 21:42,2022/12/4 20:46,2022/12/4 20:57,,0
OY152G,1,4,2,2022/12/4 20:34,2022/12/4 20:34,20768,2022/12/4 21:12,2022/12/4 21:42,2022/12/4 20:45,2022/12/4 20:59,2022/12/4 21:11,0
WK507Q,1,7,2,2022/12/4 20:37,2022/12/4 20:34,48967,2022/12/4 21:12,2022/12/4 21:42,2022/12/4 20:46,,,0
MJ635Q,1,4,2,2022/12/4 20:49,2022/12/4 20:34,50524,2022/12/4 21:02,2022/12/4 21:32,2022/12/4 20:51,2022/12/4 20:55,2022/12/4 21:03,0
GE207Q,1,4,2,2022/12/4 20:34,2022/12/4 20:34,23210,2022/12/4 21:02,2022/12/4 21:32,2022/12/4 20:43,2022/12/4 21:04,2022/12/4 21:09,0
IT473S,1,4,2,2022/12/4 20:34,2022/12/4 20:34,62774,2022/12/4 21:17,2022/12/4 21:47,2022/12/4 20:43,2022/12/4 20:51,2022/12/4 21:09,0
KQ245J,1,4,2,2022/12/4 20:36,2022/12/4 20:34,67660,2022/12/4 20:57,2022/12/4 21:27,2022/12/4 20:41,2022/12/4 21:03,2022/12/4 21:11,0
IQ819N,1,4,2,2022/12/4 20:37,2022/12/4 20:34,47495,2022/12/4 20:57,2022/12/4 21:27,2022/12/4 20:39,2022/12/4 20:43,2022/12/4 20:48,0
TH629R,1,4,2,2022/12/4 20:36,2022/12/4 20:34,24911,2022/12/4 21:07,2022/12/4 21:37,2022/12/4 20:44,2022/12/4 20:49,2022/12/4 21:05,0
KC139Q,1,4,2,2022/12/4 20:35,2022/12/4 20:34,11428,2022/12/4 21:07,2022/12/4 21:37,2022/12/4 20:38,2022/12/4 20:41,2022/12/4 20:52,0
IO749Y,1,91,2,2022/12/4 20:35,2022/12/4 20:34,0,2022/12/4 21:10,2022/12/4 21:40,,,,1
VC267E,1,4,2,2022/12/4 20:35,2022/12/4 20:34,4723,2022/12/4 20:57,2022/12/4 21:27,2022/12/4 20:42,2022/12/4 20:49,2022/12/4 20:54,0
LW849S,1,4,2,2022/12/4 20:35,2022/12/4 20:35,4068,2022/12/4 21:27,2022/12/4 21:57,2022/12/4 20:46,2022/12/4 20:59,2022/12/4 21:26,0
VC012N,1,4,2,2022/12/4 20:35,2022/12/4 20:35,17544,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:40,2022/12/4 20:46,2022/12/4 20:53,0
MI058C,1,6,2,,2022/12/4 20:35,0,2022/12/4 21:03,2022/12/4 21:33,,,,0
NW401J,1,4,2,2022/12/4 20:35,2022/12/4 20:35,31066,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:35,2022/12/4 20:51,2022/12/4 21:00,1
MD951Q,1,4,2,2022/12/4 20:36,2022/12/4 20:35,55869,2022/12/4 20:58,2022/12/4 21:28,2022/12/4 20:42,2022/12/4 20:53,2022/12/4 20:59,0
TL018Y,1,3,2,,2022/12/4 20:35,0,2022/12/4 20:58,2022/12/4 21:28,,,,0
LH127G,1,4,2,2022/12/4 20:35,2022/12/4 20:35,36674,2022/12/4 21:18,2022/12/4 21:48,2022/12/4 20:48,2022/12/4 20:53,2022/12/4 21:33,0
XH396A,1,4,2,2022/12/4 20:35,2022/12/4 20:35,12518,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:47,2022/12/4 20:56,2022/12/4 21:05,0
FD387E,1,4,2,2022/12/4 20:35,2022/12/4 20:35,72365,2022/12/4 21:13,2022/12/4 21:43,2022/12/4 20:53,2022/12/4 21:06,2022/12/4 21:27,0
GF371W,1,4,2,2022/12/4 20:35,2022/12/4 20:35,38598,2022/12/4 21:11,2022/12/4 21:41,2022/12/4 20:44,2022/12/4 20:58,2022/12/4 21:12,0
BD640G,1,4,1,2022/12/4 20:35,2022/12/4 20:35,,,,,,,0
GI723E,1,91,2,2022/12/4 20:36,2022/12/4 20:35,0,2022/12/4 21:28,2022/12/4 21:58,,,,1
AR326T,1,4,2,2022/12/4 20:37,2022/12/4 20:35,24795,2022/12/4 21:21,2022/12/4 21:51,2022/12/4 20:57,2022/12/4 21:09,2022/12/4 21:24,0
FX695L,1,4,2,2022/12/4 20:36,2022/12/4 20:35,37598,2022/12/4 21:08,2022/12/4 21:38,2022/12/4 20:45,2022/12/4 20:56,2022/12/4 21:06,0
PF475R,1,4,2,2022/12/4 20:36,2022/12/4 20:35,39143,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:40,2022/12/4 20:52,2022/12/4 21:05,0
UR146X,1,4,2,2022/12/4 20:36,2022/12/4 20:35,16417,2022/12/4 20:58,2022/12/4 21:28,2022/12/4 20:48,2022/12/4 20:56,2022/12/4 21:03,0
KQ520B,1,4,2,2022/12/4 20:37,2022/12/4 20:35,46796,2022/12/4 20:58,2022/12/4 21:28,2022/12/4 20:40,2022/12/4 20:49,2022/12/4 20:54,1
FH480J,1,4,2,2022/12/4 20:36,2022/12/4 20:35,12852,2022/12/4 21:03,2022/12/4 21:33,2022/12/4 20:36,2022/12/4 20:44,2022/12/4 20:54,0
HV624C,1,4,2,2022/12/4 20:36,2022/12/4 20:36,32123,2022/12/4 21:12,2022/12/4 21:42,2022/12/4 20:45,2022/12/4 20:50,2022/12/4 20:55,0
NF198P,1,4,2,2022/12/4 20:36,2022/12/4 20:36,60396,2022/12/4 21:14,2022/12/4 21:44,2022/12/4 20:45,2022/12/4 20:58,2022/12/4 21:15,0
FQ915L,1,4,2,2022/12/4 20:38,2022/12/4 20:36,47235,2022/12/4 21:28,2022/12/4 21:58,2022/12/4 20:54,2022/12/4 21:09,2022/12/4 21:24,0
VZ901R,1,4,2,2022/12/4 20:36,2022/12/4 20:36,77739,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:50,2022/12/4 20:55,2022/12/4 21:07,0
ZS941X,1,4,2,2022/12/4 20:38,2022/12/4 20:36,66362,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:42,2022/12/4 20:50,2022/12/4 21:04,0
WZ751J,1,4,2,2022/12/4 20:36,2022/12/4 20:36,23075,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:41,2022/12/4 20:45,2022/12/4 20:51,0
LE248N,1,4,2,2022/12/4 20:36,2022/12/4 20:36,53694,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:45,2022/12/4 21:10,2022/12/4 21:33,0
QC794Z,1,4,2,2022/12/4 20:36,2022/12/4 20:36,70331,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:47,2022/12/4 20:53,2022/12/4 21:03,0
SX970M,1,91,2,2022/12/4 20:36,2022/12/4 20:36,0,2022/12/4 20:59,2022/12/4 21:29,,,,1
ND405M,1,4,2,2022/12/4 20:38,2022/12/4 20:36,36001,2022/12/4 21:04,2022/12/4 21:34,2022/12/4 20:45,2022/12/4 21:01,2022/12/4 21:10,0
BP056S,1,91,2,2022/12/4 20:36,2022/12/4 20:36,0,2022/12/4 21:09,2022/12/4 21:39,,,,1
OX362M,1,4,2,2022/12/4 20:40,2022/12/4 20:36,20194,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:51,2022/12/4 21:01,2022/12/4 21:09,0
AH245L,1,4,2,2022/12/4 20:37,2022/12/4 20:36,3559,2022/12/4 21:04,2022/12/4 21:34,2022/12/4 20:41,2022/12/4 20:54,2022/12/4 21:08,0
NA032B,1,4,2,2022/12/4 20:36,2022/12/4 20:36,24749,2022/12/4 21:04,2022/12/4 21:34,2022/12/4 20:41,2022/12/4 20:48,2022/12/4 20:55,0
OW108F,1,4,2,2022/12/4 20:36,2022/12/4 20:36,77785,2022/12/4 20:54,2022/12/4 21:24,2022/12/4 20:40,2022/12/4 20:47,2022/12/4 20:53,0
EO607T,1,4,2,2022/12/4 20:37,2022/12/4 20:36,28810,2022/12/4 21:34,2022/12/4 22:04,2022/12/4 20:49,2022/12/4 21:04,2022/12/4 21:31,0
RV528F,1,4,2,2022/12/4 20:37,2022/12/4 20:36,39916,2022/12/4 21:04,2022/12/4 21:34,2022/12/4 20:48,2022/12/4 20:58,2022/12/4 21:10,0
LI038S,1,4,2,2022/12/4 20:37,2022/12/4 20:36,3001,2022/12/4 21:22,2022/12/4 21:52,2022/12/4 20:50,2022/12/4 20:58,2022/12/4 21:16,0
SJ738C,1,4,2,2022/12/4 20:36,2022/12/4 20:36,32024,2022/12/4 21:04,2022/12/4 21:34,2022/12/4 20:48,2022/12/4 20:58,2022/12/4 21:10,0
AR724T,1,4,2,2022/12/4 20:38,2022/12/4 20:36,74749,2022/12/4 21:04,2022/12/4 21:34,2022/12/4 20:42,2022/12/4 21:06,2022/12/4 21:39,0
LF207E,1,4,2,2022/12/4 20:37,2022/12/4 20:36,14829,2022/12/4 21:24,2022/12/4 21:54,2022/12/4 20:50,2022/12/4 21:00,2022/12/4 21:09,0
DX723G,1,7,2,2022/12/4 20:38,2022/12/4 20:36,24995,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:39,2022/12/4 20:43,2022/12/4 20:50,0
KH862M,1,4,2,2022/12/4 20:40,2022/12/4 20:36,23821,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:42,2022/12/4 20:49,2022/12/4 20:58,0
QK729D,1,4,2,2022/12/4 20:38,2022/12/4 20:36,49854,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:45,2022/12/4 20:50,2022/12/4 20:56,0
EA681K,1,4,2,2022/12/4 20:37,2022/12/4 20:36,62749,2022/12/4 20:59,2022/12/4 21:29,2022/12/4 20:41,2022/12/4 20:50,2022/12/4 21:04,0
TH637J,1,4,2,2022/12/4 20:37,2022/12/4 20:36,73270,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:46,2022/12/4 20:56,2022/12/4 21:09,0
QJ847H,1,4,2,2022/12/4 20:37,2022/12/4 20:36,23665,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:41,2022/12/4 20:51,2022/12/4 21:08,0
JX346L,1,4,2,2022/12/4 20:37,2022/12/4 20:37,59816,2022/12/4 21:25,2022/12/4 21:55,2022/12/4 20:53,2022/12/4 21:00,2022/12/4 21:07,0
SO026N,1,4,2,2022/12/4 20:37,2022/12/4 20:37,10502,2022/12/4 21:14,2022/12/4 21:44,2022/12/4 21:11,2022/12/4 21:19,2022/12/4 21:27,0
PV125L,1,4,2,2022/12/4 20:37,2022/12/4 20:37,21731,2022/12/4 21:25,2022/12/4 21:55,2022/12/4 20:51,2022/12/4 21:15,2022/12/4 21:32,0
EY125T,1,4,2,2022/12/4 20:37,2022/12/4 20:37,69373,2022/12/4 21:02,2022/12/4 21:32,2022/12/4 20:43,2022/12/4 20:51,2022/12/4 20:57,0
KJ823G,1,4,2,2022/12/4 20:37,2022/12/4 20:37,52263,2022/12/4 21:00,2022/12/4 21:30,2022/12/4 20:41,2022/12/4 20:49,2022/12/4 21:04,0
YZ196B,1,4,2,2022/12/4 20:37,2022/12/4 20:37,52263,2022/12/4 21:00,2022/12/4 21:30,2022/12/4 20:41,2022/12/4 20:56,2022/12/4 21:04,0
YB528L,1,4,2,2022/12/4 20:37,2022/12/4 20:37,10549,2022/12/4 21:07,2022/12/4 21:37,2022/12/4 20:39,2022/12/4 20:49,2022/12/4 21:14,0
PR017P,1,4,2,2022/12/4 20:37,2022/12/4 20:37,25056,2022/12/4 21:00,2022/12/4 21:30,2022/12/4 20:41,2022/12/4 20:47,2022/12/4 20:53,0
ZA162E,1,4,2,2022/12/4 20:39,2022/12/4 20:37,21766,2022/12/4 21:05,2022/12/4 21:35,2022/12/4 20:41,2022/12/4 20:49,2022/12/4 20:58,0
EW159C,1,4,2,2022/12/4 20:37,2022/12/4 20:37,19659,2022/12/4 21:05,2022/12/4 21:35,2022/12/4 20:54,2022/12/4 21:13,2022/12/4 21:26,0
WK015H,1,4,2,2022/12/4 20:37,2022/12/4 20:37,10436,2022/12/4 21:13,2022/12/4 21:43,2022/12/4 20:46,2022/12/4 20:57,2022/12/4 21:22,0
UA216R,1,6,2,,2022/12/4 20:37,0,2022/12/4 21:10,2022/12/4 21:40,,,,0
KI372P,1,4,2,2022/12/4 20:37,2022/12/4 20:37,55076,2022/12/4 21:05,2022/12/4 21:35,2022/12/4 20:37,2022/12/4 20:55,2022/12/4 21:06,1
KM798Y,1,4,2,2022/12/4 20:37,2022/12/4 20:37,59048,2022/12/4 21:10,2022/12/4 21:40,2022/12/4 20:46,2022/12/4 20:54,2022/12/4 21:02,0
RZ309S,1,5,2,,2022/12/4 20:37,0,2022/12/4 21:05,2022/12/4 21:35,,,,0
RC271M,1,4,2,2022/12/4 20:37,2022/12/4 20:37,21305,2022/12/4 21:05,2022/12/4 21:35,2022/12/4 20:56,2022/12/4 21:04,2022/12/4 21:13,0
AI315V,1,4,2,2022/12/4 20:38,2022/12/4 20:37,6633,2022/12/4 21:10,2022/12/4 21:40,2022/12/4 20:48,2022/12/4 20:55,2022/12/4 21:02,0
QT146K,1,4,2,2022/12/4 20:38,2022/12/4 20:37,45671,2022/12/4 21:35,2022/12/4 22:05,2022/12/4 21:11,2022/12/4 21:17,2022/12/4 21:25,0
CY452D,1,4,2,2022/12/4 20:37,2022/12/4 20:37,21790,2022/12/4 21:15,2022/12/4 21:45,2022/12/4 20:50,2022/12/4 21:00,2022/12/4 21:10,0
EP678C,1,4,2,2022/12/4 20:38,2022/12/4 20:37,29744,2022/12/4 21:05,2022/12/4 21:35,2022/12/4 20:47,2022/12/4 20:50,2022/12/4 20:56,0
SD438P,1,4,2,2022/12/4 20:38,2022/12/4 20:38,41289,2022/12/4 21:09,2022/12/4 21:39,2022/12/4 20:48,2022/12/4 20:52,2022/12/4 21:06,0
AT309I,1,4,2,2022/12/4 20:38,2022/12/4 20:38,11491,2022/12/4 21:06,2022/12/4 21:36,2022/12/4 20:47,2022/12/4 21:10,2022/12/4 21:23,0
HV049X,1,4,2,2022/12/4 20:39,2022/12/4 20:38,27582,2022/12/4 21:06,2022/12/4 21:36,2022/12/4 20:54,2022/12/4 21:09,2022/12/4 21:21,0
